799,1,5100
800,1,87750
801,1,483125
802,1,79000
803,1,65200
804,1,85500
805,1,244400
806,1,17950
807,1,61930
808,1,202200
809,1,68550
810,1,316200
811,1,737495
812,1,27910
813,1,428565
814,1,993620
815,1,17450
816,1,445160
817,1,452400
818,1,472030
819,1,256500
820,1,378750
821,1,7860
822,1,28850
823,1,141000
824,1,298400
825,1,117725
826,1,103000
827,1,143560
828,1,262250
829,1,632400
830,1,430610
831,1,276520
832,1,139170
833,1,146400
834,1,126225
835,1,31610
836,1,90410
837,1,191800
838,1,88960
839,1,77000
840,1,73600
841,1,138250
842,1,8880
843,1,64350
844,1,20730
845,1,165500
846,1,155000
847,1,15000
848,1,167850
849,1,19670
850,1,13120
851,1,185720
852,1,74250
853,1,118500
854,1,54310
855,1,15340
856,1,43500
857,1,182860
858,1,160050
859,1,100000
860,1,118820
861,1,5500
862,1,118820
863,1,148560
864,1,114075
865,1,4040
866,1,51040
867,1,132000
868,1,125675
869,1,194700
870,1,4200
871,1,8580
872,1,55200
873,1,105840
874,1,8000
875,1,10140
876,1,3500
877,1,13200
878,1,1500
879,1,45790
880,1,112200
881,1,11250
882,1,149825
883,1,38700
884,1,34800
885,1,33010
886,1,90375
887,1,186600
888,1,193900
889,1,164770
890,1,36290
891,1,101800
892,1,33220
893,1,164940
894,1,171550
895,1,197325
896,1,83020
897,1,156645
898,1,169625
899,1,63750
900,1,107250
901,1,188275
902,1,169050
903,1,114710
904,1,27300
905,1,67900
906,1,46980
907,1,31680
908,1,181200
909,1,112960
910,1,174300
911,1,158900
912,1,42300
913,1,119080
914,1,96375
915,1,150100
916,1,162000
917,1,58560
918,1,35325
919,1,94470
920,1,131450
921,1,38800
922,1,9250
923,1,28125
924,1,61385
925,1,127800
926,1,22480
927,1,52200
928,1,129780
929,1,56260
930,1,133600
931,1,72250
932,1,77350
933,1,107580
934,1,12750
935,1,5880
936,1,39200
937,1,54920
938,1,22500
939,1,36000
940,1,25930
941,1,54380
942,1,46620
943,1,140000
944,1,184450
945,1,26400
946,1,14400
