429,basegame,114.4,1315.3
430,basegame,200.8,119.7
431,basegame,2.0,6971.3
432,basegame,7749.0,31.8
433,basegame,31.3,984.5
434,basegame,91.5,909.5
435,basegame,927.7,25.6
436,basegame,2.2,4229.4
437,basegame,8820.8,1024.5
438,basegame,15.1,1350.3
439,basegame,28.2,8149.5
440,basegame,101.8,674.7
441,basegame,28.7,2528.2
442,basegame,7.8,2677.2
443,basegame,73.0,235.4
444,basegame,3729.1,42.7
445,basegame,764.8,77.0
446,basegame,3.2,270.0
447,basegame,316.4,6.9
448,basegame,66.8,144.2
449,basegame,57.0,633.5
450,basegame,2182.2,14.8
451,basegame,1378.6,9.6
452,basegame,5.0,357.5
453,basegame,273.2,91.5
454,basegame,267.4,24.2
455,basegame,4.5,1521.5
456,basegame,15.0,3985.6
457,basegame,51.8,948.5
458,basegame,43.9,763.5
459,basegame,70.2,5212.4
460,basegame,126.7,1014.6
461,basegame,812.2,14.7
462,basegame,347.1,120.4
463,basegame,190.1,37.1
464,basegame,220.0,157.8
465,basegame,357.4,14.1
466,basegame,2727.1,26.8
467,basegame,330.1,32.2
468,basegame,73.5,1474.7
469,basegame,50.4,6102.4
470,basegame,38.5,1503.1
471,basegame,5340.1,97.3
472,basegame,10.4,2107.6
473,basegame,18.5,6138.4
474,basegame,19.0,833.2
475,basegame,1393.0,66.6
476,basegame,2.4,409.8
477,basegame,36.3,268.8
478,basegame,485.0,157.5
479,basegame,231.1,20.1
480,basegame,1547.9,25.8
481,basegame,8.0,641.0
482,basegame,515.2,45.6
483,basegame,7289.8,38.1
484,basegame,69.3,3356.2
485,basegame,1.0,8100.7
486,basegame,48.7,1422.0
487,basegame,868.5,67.2
488,basegame,26.2,903.6
489,basegame,1229.9,251.7
490,basegame,6226.9,7.6
491,basegame,222.3,19.0
492,basegame,0.0,714.6
493,basegame,5377.6,1452.7
494,basegame,504.5,6539.0
495,basegame,0.0,7016.2
496,basegame,0.0,5309.7
497,basegame,61.7,263.4
498,basegame,3050.2,43.6
499,basegame,1.7,6299.9
500,basegame,15.0,2108.7
501,basegame,1537.1,75.5
502,basegame,477.7,12.4
503,basegame,1.5,518.0
504,basegame,299.0,1.6
505,basegame,7.3,238.6
506,basegame,239.5,10.0
507,basegame,190.3,228.0
508,basegame,355.1,0.1
509,basegame,612.3,71.2
510,basegame,586.2,87.2
511,basegame,3420.1,9.3
512,basegame,24.6,553.4
